claim_id,claim_amount,claim_type,claim_date,claimant_age,claim_length,is_fraudulent,reserve_amount
1655,8855.51040170747,life,2025-03-13,69,18,0,13162.387203209124
1656,93702.08652080318,auto,2024-09-18,40,22,1,76387.50925893334
1657,55424.84384716639,auto,2025-06-04,27,27,1,34102.96685103303
1658,30621.878634736553,life,2025-04-26,76,11,1,18587.212732034994
1659,39758.45355572092,life,2025-03-09,28,16,1,48483.842487667505
1660,44775.53379643308,health,2025-01-19,58,17,1,60651.53499598272
1661,60099.37390272567,health,2024-12-29,58,19,1,45492.359274687515
1662,51616.37482688013,home,2025-02-22,22,18,1,26887.460639582827
1663,91947.25812412029,auto,2024-10-23,75,3,1,66486.14457297004
1664,49746.65194229244,auto,2025-07-12,18,21,0,27684.792370490726
1665,99216.58568084893,home,2024-09-30,34,27,1,59866.78542954493
1666,85157.35327873507,life,2025-08-29,39,26,1,79324.76604387596
1667,20930.20038429785,life,2025-05-13,51,16,0,15277.337766314202
1668,93066.46194292723,home,2025-03-07,73,6,1,94550.48843986008
1669,11725.003148759062,auto,2025-01-06,62,25,0,8834.716629510842
1670,81763.22587827004,auto,2024-11-13,58,12,1,117782.97673615381
1671,38124.26701831035,life,2025-01-28,46,11,1,53600.58324600367
1672,87809.63461246244,health,2025-06-15,21,15,1,93675.85428331325
1673,86818.8633417343,home,2025-01-14,22,15,1,74180.11979625195
1674,80611.94747175035,home,2024-11-17,28,16,1,71030.9661694807
1675,79024.04058707543,life,2024-12-05,73,10,1,72058.25183262813
1676,30537.445995894275,home,2025-03-18,68,12,0,37487.137255372356
1677,8183.8363768200925,auto,2025-03-21,38,28,0,7788.057829127599
1678,40357.719858639626,life,2025-06-22,52,13,1,54754.52710491213
1679,17435.099047152216,auto,2025-05-04,29,4,1,25177.935626171984
1680,69525.61378135592,health,2024-09-26,43,7,1,58119.669401833875
1681,34675.362681124774,home,2025-07-29,68,22,0,36779.96583556925
1682,97563.4590659055,home,2025-04-21,36,2,1,58055.77407316338
1683,64133.11052679867,auto,2025-08-30,62,26,0,44923.25886100132
1684,82265.80830707266,life,2025-02-28,77,27,1,75146.99965925119
1685,13339.214806910657,life,2025-08-19,24,27,0,9420.189724637528
1686,86215.24677903499,home,2025-06-22,64,27,1,118680.50241961882
1687,92283.4433322881,auto,2024-11-25,72,15,1,60748.922407453865
1688,48757.485690011694,health,2025-05-27,24,8,0,46595.6188313797
1689,60664.668481322646,auto,2025-05-23,43,7,1,67076.8778625486
1690,76504.49911020925,life,2024-10-17,57,15,1,91182.95130138184
1691,17566.378863315214,home,2025-05-21,22,23,1,15512.331111204796
1692,50306.351038697896,home,2024-10-02,38,14,1,68874.37835802056
1693,39926.43647445408,home,2025-05-31,31,8,1,42654.1767199555
1694,14722.761817008686,health,2025-04-29,21,28,1,13832.149276755796
1695,36816.68878692399,health,2024-10-15,40,12,1,20883.92189119127
1696,6910.413707610807,life,2025-02-16,59,13,1,6666.403326331251
1697,2678.60950425375,auto,2024-12-25,37,11,0,3537.735575817583
1698,13603.112286566793,auto,2025-09-03,32,17,0,15161.226618849041
1699,96315.19964775846,auto,2024-09-29,67,29,1,128307.49269416783
1700,54998.0006359122,health,2025-09-09,69,17,1,54668.65449172476
1701,96585.63389920667,home,2025-01-14,62,24,1,59734.515828934746
1702,43306.53804518018,life,2025-07-08,46,4,1,22243.963525212068
1703,31250.43169521743,life,2024-10-17,25,21,0,25100.95758099284
1704,50663.57209774038,health,2025-06-17,58,8,1,60694.476625134404
1705,44007.21769442772,health,2024-11-10,65,5,1,56780.74847515352
1706,10655.901957748218,home,2025-09-09,36,26,1,8479.464188314461
1707,64118.5488375516,home,2025-05-22,65,16,1,63839.88455145222
1708,21682.214432709,health,2025-05-07,56,4,0,19971.897603961745
1709,61996.836694293175,life,2024-11-06,63,28,0,56449.532367868596
1710,65055.08913057552,home,2025-04-10,45,22,0,47577.9557227675
1711,15287.282827551946,home,2024-09-14,63,29,1,9728.385065867094
1712,6228.8277483557495,life,2024-09-15,74,15,1,4339.553023472541
1713,78098.08244823714,home,2024-10-19,44,12,1,43370.39455885935
1714,46034.062334555085,life,2025-04-26,21,5,0,32137.794086775728
1715,5910.563170997031,auto,2025-02-09,75,23,1,3009.6640721431972
1716,99487.14508525973,home,2025-03-05,32,16,1,112147.72005264941
1717,5872.278043537027,home,2025-03-19,52,14,1,4793.983380086285
1718,69534.01936296947,auto,2025-01-21,54,10,1,102433.67288881473
1719,98369.52463381502,life,2025-05-07,18,7,0,68240.61651523653
1720,23994.09241117097,home,2025-05-25,20,13,0,20294.888880017017
1721,14310.711931850898,auto,2025-01-18,64,20,1,12276.317704604187
1722,12226.355448300646,life,2025-04-12,41,28,0,6216.5087190798795
1723,30397.187242002794,home,2024-10-02,44,29,1,40708.15490451972
1724,10194.476519963604,health,2024-12-21,57,5,1,5423.405032692031
1725,69246.91803524378,auto,2024-10-29,78,29,1,99728.01497150671
1726,6322.950633193263,life,2025-02-22,53,3,0,8802.017399699509
1727,50991.27060216399,health,2024-11-18,51,15,1,52802.57823761072
1728,99670.01569991239,life,2025-07-23,46,4,1,104015.18733576758
1729,81415.62992365129,health,2025-09-10,41,15,1,93935.55638947745
1730,61560.42187927799,health,2024-12-26,41,14,1,54607.17296273021
1731,30694.736716582505,auto,2024-10-09,59,20,1,35213.68594429378
1732,62427.194045534685,auto,2025-03-06,21,19,1,34008.361910529435
1733,52751.442244774,health,2024-11-30,20,13,1,29226.811414993168
1734,42665.73005064811,auto,2024-10-17,51,10,0,40840.934679756094
1735,13157.966636345927,life,2024-11-13,74,21,1,13810.895218717847
1736,88671.76110252262,home,2024-11-06,66,5,1,123060.23425772441
1737,45033.48641725012,life,2025-04-22,40,27,1,27229.976444137093
1738,19542.78893089443,health,2025-04-14,70,23,1,25848.2292710352
1739,36839.15915264123,life,2024-09-28,73,20,0,26157.54686441168
1740,41471.56227763981,health,2025-07-20,69,29,0,37079.045710603204
1741,82771.03576713074,life,2025-01-10,40,20,0,67591.02934062584
1742,73388.07661808406,life,2025-08-12,62,25,1,66060.66413321826
1743,76953.55887476985,auto,2025-03-25,22,6,1,50057.94360870145
1744,1202.0233164218566,health,2025-04-25,48,4,0,1206.3146290962904
1745,41673.784418158175,health,2024-10-21,79,2,1,54244.37267812549
1746,48186.28074836883,home,2025-03-31,70,22,0,45369.02215825514
1747,2017.3084546233629,life,2025-04-25,79,16,1,1998.3731419241194
1748,26055.339553628917,life,2025-05-03,58,18,1,35142.597413432784
1749,76052.95332990128,home,2024-10-13,74,5,1,91724.28150571488
1750,13797.259602327005,health,2024-09-14,78,22,0,13665.556598616715
1751,53577.48213211391,life,2024-10-15,74,4,0,40595.42505243624
1752,21598.667014522027,home,2025-04-14,77,13,0,29912.571644609678
1753,1310.8653869249379,home,2025-06-09,71,19,1,1411.8287655881456
1754,24196.025614194194,home,2025-06-29,23,23,0,17448.906045853266
1755,97589.78811551437,life,2024-12-23,54,2,1,75058.23369540025
1756,80173.55747711066,health,2025-05-13,74,13,1,104476.81560615487
1757,95961.70676767123,health,2025-08-15,27,11,0,52217.136867966045
1758,48836.61898824361,home,2024-11-10,57,22,1,72868.7376332616
1759,11062.6462478826,home,2025-02-19,24,29,0,6973.357644443336
1760,54841.15294847193,health,2024-10-10,56,4,1,71077.89223299392
1761,45492.29572254009,home,2025-04-03,55,22,1,40705.38331580688
1762,84451.27256568763,home,2024-09-30,38,20,1,83793.91933889614
1763,9898.449820346035,health,2025-07-04,78,20,0,13666.300460464901
1764,48875.28958847564,life,2025-08-31,37,15,1,44618.79875973259
1765,15089.861602929028,home,2024-10-13,20,4,1,15655.637156832448
1766,32535.12509631699,life,2025-01-02,68,9,1,17871.533231847035
1767,73761.97203104118,home,2025-04-15,39,7,0,37054.14031727527
1768,47654.21112393978,home,2025-05-04,64,19,0,35492.85039310778
1769,37651.239686062356,home,2025-02-11,21,19,0,44450.41700079733
1770,39508.18022914653,auto,2025-02-18,45,6,0,24545.04537687427
1771,45998.73216375807,life,2025-02-27,29,6,0,28232.271955353983
1772,78523.15272932198,life,2025-08-26,55,20,1,71531.49895519925
1773,89219.26042512941,home,2024-11-19,68,15,1,102409.17167319667
1774,95537.93518174243,health,2024-09-16,53,15,1,115798.85543098819
1775,78711.64828690398,home,2024-11-25,64,25,1,53401.970839644186
1776,31609.14888522647,auto,2025-06-08,58,20,1,18320.28804239547
1777,68844.65713804556,home,2025-03-22,22,9,1,99163.63994463875
1778,43816.55209313365,auto,2025-05-23,30,4,0,33329.77817702786
1779,25541.59514240051,home,2024-09-27,40,18,0,34566.62832930772
1780,84103.07078464967,life,2024-12-14,75,18,1,114673.81797253907
1781,3938.792261336267,home,2024-10-22,67,5,1,5012.202136809879
1782,90186.0230143288,life,2025-01-13,47,20,1,60319.44304232523
1783,46201.59871601094,health,2024-10-05,79,23,1,61069.34060270025
1784,63756.427533147216,health,2025-03-14,54,11,1,80922.8813016928
1785,65969.4568283577,home,2024-12-28,42,5,1,72350.21994847945
1786,89522.26229658298,home,2025-04-13,65,22,1,74948.22018762807
1787,63703.30124850401,health,2025-06-18,44,26,1,48574.31532216799
1788,61431.96511753017,auto,2024-10-12,68,4,0,38203.87638348893
1789,6758.538852012927,health,2024-12-02,31,29,1,6824.482367744156
1790,51888.96139232589,health,2025-06-13,74,12,1,56313.05966993222
1791,15101.883181622461,auto,2025-04-16,79,2,1,12977.63704818279
1792,73769.63349527642,health,2025-07-26,65,13,1,71951.88094911218
1793,51270.96988918618,health,2025-01-15,76,10,0,44273.22374265661
1794,68054.7551429145,auto,2025-07-10,64,9,1,77650.88784754259
1795,4263.122770178188,auto,2025-05-04,71,10,0,5973.740035679379
1796,8570.722402975742,life,2024-12-01,53,7,1,5690.2762637152755
1797,71660.70646746196,home,2025-06-12,56,4,1,63162.37800430271
1798,7301.225166267469,life,2024-09-30,33,19,0,4679.125979436728
1799,7218.547103749334,auto,2025-03-26,73,10,1,8120.4595957583115
1800,1309.6366759652562,health,2024-10-13,39,3,1,1609.3738892383756
1801,95654.48969011806,auto,2025-07-30,38,25,1,136968.88171739213
1802,73777.08510995479,health,2025-05-23,71,21,1,57462.90039350964
1803,35389.81570935621,life,2025-03-16,38,29,1,51322.70731522082
1804,29723.904570636758,life,2025-05-22,25,19,1,16742.365905399627
1805,35035.352651610374,life,2025-04-09,66,21,1,38644.47968259353
1806,77487.88776500006,health,2025-02-10,33,2,1,43171.03762668523
1807,66170.9240459344,home,2025-03-28,76,27,0,92227.32591557955
1808,18601.037229960046,home,2025-03-07,72,20,1,19155.51661031013
1809,17493.522599875025,home,2025-05-03,48,10,0,20456.02180119556
1810,9929.725406368392,auto,2024-11-18,59,2,0,13222.163442570723
1811,66064.24169816368,auto,2025-04-16,27,2,1,42962.27814266419
1812,76460.82895595142,health,2025-01-19,49,28,1,41181.157294470366
1813,26578.1381896679,auto,2025-07-15,76,24,1,36648.09364319942
1814,2192.40160698819,health,2025-01-16,51,17,0,1786.6609174690357
1815,8308.949580895092,life,2025-08-17,79,16,1,5226.154033413272
1816,96789.21748101854,health,2024-10-24,26,16,1,93736.60529835828
1817,29614.933269994282,auto,2024-11-19,34,14,0,32526.261141766885
1818,76945.39246902955,life,2024-11-20,28,7,1,40855.741469862485
1819,62503.89052854095,life,2024-10-31,49,21,1,48433.99339474269
1820,38255.7700013243,health,2025-08-08,27,11,0,20382.66944707144
1821,20648.157493335955,home,2025-01-15,39,24,0,19003.230062799303
1822,12226.503174124702,auto,2025-06-06,74,1,1,17057.1949335999
1823,61539.795507082774,auto,2024-12-31,34,11,1,91242.1262113974
1824,77485.91468571502,home,2025-07-14,21,23,1,88105.16972438307
1825,64426.034928758956,auto,2024-09-30,65,21,1,42626.693169949634
1826,53077.183111590915,home,2025-03-02,69,4,0,74618.52550031153
1827,4290.927220820463,home,2024-12-16,64,7,1,4360.64544766868
1828,96852.02888167894,life,2025-04-14,42,26,1,63316.94725716956
1829,79891.547746292,life,2025-02-14,76,15,1,113583.9440946741
1830,29352.921466426378,health,2025-08-17,38,18,0,36910.39029233697
1831,97999.03590294918,life,2025-06-28,54,12,1,120705.92924344793
1832,60227.97080466858,home,2025-07-05,55,17,1,72826.500125698
1833,58284.02355490392,health,2025-06-03,66,1,1,40818.62262922224
1834,74832.51062501025,auto,2025-03-22,18,11,1,53206.415811656836
1835,81195.80183020474,home,2025-02-16,42,28,1,96484.4028165192
1836,65682.21287241712,health,2024-11-26,68,1,1,47272.98288187256
1837,12896.765061983382,life,2025-01-22,53,15,0,12105.828344002219
1838,33892.92384885039,home,2025-07-02,34,28,1,43450.790248942634
1839,92815.55566857237,health,2025-04-05,58,21,0,119170.76641931382
1840,22539.099623200807,auto,2025-06-13,41,10,1,21485.662057949336
1841,37279.48568136758,home,2025-08-03,19,7,0,48172.17630153926
1842,43264.48060612518,home,2025-01-07,57,2,1,57914.77674054728
1843,43996.55847047577,health,2025-03-27,32,10,1,50806.15886166554
1844,61332.6642912031,health,2024-10-25,49,24,1,44676.298260665826
1845,94313.27619069628,life,2025-06-15,56,4,1,72999.5868183547
1846,24145.201912067245,life,2025-04-06,76,12,0,19674.50422360608
1847,12237.987492461714,home,2024-10-24,23,19,1,7548.440955747113
1848,19827.301937007738,auto,2025-08-15,18,26,1,15329.66923857718
1849,88703.79753090603,life,2025-09-11,64,11,0,62937.049617704346
1850,64616.50018425508,auto,2025-01-25,40,8,1,61730.000338031714
1851,28662.088244992097,health,2025-04-26,75,18,0,40368.76128467514
1852,81613.09920296486,health,2025-05-29,56,11,1,49333.5120574804
1853,86150.86263670726,life,2025-06-19,78,11,1,105127.13429597202
1854,84666.78243515878,home,2024-11-22,79,13,1,100523.43182360794
1855,91900.7607105915,health,2025-06-24,74,3,1,54750.26405369142
1856,25298.877915318822,auto,2025-01-06,34,12,0,35989.48559741333
1857,75528.6886817532,home,2025-07-30,51,3,1,80700.3043218097
1858,46107.89577768659,life,2025-07-09,76,10,1,39824.56630905216
1859,84215.65543371715,health,2024-11-03,58,27,1,105820.22038681178
1860,72876.21864844515,life,2025-02-03,46,17,1,55193.93074325738
1861,77667.0999053225,home,2024-10-24,26,22,0,92696.44775186174
1862,65650.56758433905,home,2025-02-06,30,2,1,35432.34710874706
1863,17825.134070023716,home,2025-02-19,23,17,0,23875.12784485264
1864,54548.18919780414,auto,2025-02-06,23,16,1,51721.002755161084
1865,98468.50697849836,home,2025-01-12,37,2,1,111928.45416986464
1866,93745.06784306218,home,2025-03-01,69,28,1,67612.48834875981
1867,4413.056206121466,health,2025-09-11,70,22,1,5194.492452709798
1868,16565.00009137077,auto,2025-08-25,20,20,1,21074.660286417704
1869,13259.704468110735,auto,2024-12-14,34,6,1,12904.519242555349
1870,72625.39300753102,life,2025-06-03,66,28,1,81175.3571350866
1871,81796.75445270882,home,2025-03-06,29,25,1,78224.35676766065
1872,21429.785494436124,health,2025-09-06,65,29,0,29875.079002840375
1873,50634.68402588772,life,2025-04-02,64,10,1,50526.790654514065
1874,84086.23249831887,home,2024-12-16,62,28,1,112827.63907566636
1875,73306.87432214843,auto,2025-06-08,72,10,1,95398.0517844863
1876,54269.496828635645,home,2025-09-04,18,8,1,49412.6385146221
1877,59075.73427683141,home,2024-10-02,34,1,1,43130.27744060768
1878,50885.21863693637,health,2025-09-11,20,13,1,46106.187418325506
1879,29825.090286750175,health,2024-10-28,43,24,0,39554.55297235282
1880,56545.697086615706,health,2025-05-09,32,9,1,41144.488960809416
1881,68919.64167480406,life,2025-05-21,53,22,1,70603.78587516173
1882,87344.95929449469,health,2024-09-23,49,10,1,114080.96728530338
1883,63665.506262526884,life,2025-03-21,49,15,1,54337.07553771143
1884,76136.04155061148,home,2025-04-07,21,5,1,86963.32038234624
1885,16091.156331961842,life,2025-07-09,35,22,0,11998.074224066257
1886,46209.59169453701,life,2025-07-23,66,16,0,28154.55439833664
1887,1032.2288207266201,health,2025-03-01,36,13,1,1336.1007022347392
1888,24743.21856571014,health,2024-12-30,60,22,1,14820.41156300416
1889,72673.52533978918,auto,2024-11-16,69,25,1,56059.005361958116
1890,99181.81413980141,life,2025-04-10,52,20,1,134402.21083164384
1891,10007.892148762869,home,2025-06-20,57,18,1,8471.373332323496
1892,40209.2821545427,auto,2025-08-11,31,11,1,59230.096085051875
1893,80027.08977304603,auto,2025-08-21,75,27,1,118418.83244920622
1894,20483.159899426995,auto,2025-04-14,50,9,0,15736.720573845647
1895,55552.98643529839,health,2025-04-18,31,16,1,30052.955842440002
1896,73333.82247336452,health,2025-01-23,51,2,0,88371.89695308689
1897,61636.946480991886,health,2024-12-21,78,26,1,58615.904167881614
1898,18883.67098808007,home,2024-11-12,72,25,1,11344.419050486043
1899,35602.91841170537,life,2024-12-19,21,2,0,42991.33640434772
1900,78400.79927009119,auto,2025-03-25,41,12,1,41644.537426592666
1901,55467.22876178846,health,2025-02-03,76,8,1,76001.01328017864
1902,622.4383929369824,life,2024-09-27,46,9,1,397.5218538664241
1903,76122.97692680657,auto,2025-07-07,36,12,1,47752.84767174863
1904,3627.604358529883,life,2025-03-22,23,26,0,2451.071773048739
1905,74598.8048948501,auto,2025-01-06,74,9,1,108934.12517166289
1906,20327.807960507216,life,2025-03-14,50,10,0,24254.517619601433
1907,95811.54066392608,health,2025-06-09,66,25,1,124686.41178895014
1908,36857.28105507824,life,2025-06-21,57,2,0,33084.384954023226
1909,32760.468472174103,life,2025-02-19,36,16,1,27397.99674230403
1910,14973.916228211223,auto,2025-09-04,70,20,1,10998.101988532111
1911,30629.861127472468,life,2025-05-20,18,7,1,30037.112922138775
1912,87677.41110663724,home,2025-05-22,22,28,1,92221.6202838489
1913,99633.80032896201,auto,2025-07-08,44,2,1,112763.02878984081
1914,36894.12209763415,life,2025-05-28,33,1,0,27933.222528905946
1915,44916.2020323588,home,2025-09-02,23,19,0,65068.039372839776
1916,72234.88672645343,auto,2024-11-16,57,28,1,48379.92925207203
1917,88630.95846846094,health,2024-12-29,30,4,1,129902.24566188981
1918,59345.12898525974,auto,2025-06-19,65,24,1,30554.202999058503
1919,39213.41724796515,auto,2025-07-12,79,22,0,38473.29112591244
1920,41320.92190077751,life,2025-03-10,52,27,0,34435.527353434285
1921,69592.252835031,home,2024-09-14,36,2,1,66051.6365938818
1922,421.5045340674403,auto,2024-10-15,29,25,1,451.2899745058096
1923,61996.974812238084,auto,2025-08-25,33,14,1,58003.69746391696
1924,35613.751743091605,auto,2025-03-05,76,2,1,32581.12860959029
1925,79440.31339458072,life,2024-10-21,60,29,1,97927.93444927098
1926,9389.764918330902,auto,2025-05-06,27,15,1,11135.099445287813
1927,58861.40646814421,home,2024-12-14,42,12,1,78478.22286421579
1928,48149.19169962376,life,2024-10-29,37,5,1,36109.918754555016
1929,64268.320037932215,health,2025-08-20,48,28,1,71307.53335608415
1930,6578.874088848538,health,2024-11-13,21,20,1,7139.359854974597
1931,58040.38036407031,life,2025-08-20,61,29,1,50479.913360064704
1932,56192.31033715642,home,2024-10-10,40,7,0,55408.851404889065
1933,56109.943432175474,life,2025-07-20,19,24,1,45661.27002699896
1934,60388.41789298583,life,2024-10-14,73,21,0,38759.96770556626
1935,67679.14692891359,life,2025-09-03,39,10,1,48309.45701447949
1936,80518.4010681089,life,2025-08-20,68,14,1,48754.99063314498
1937,27055.08994080861,auto,2024-09-25,74,14,1,32008.053763003045
1938,82522.4360769882,health,2025-07-16,54,5,1,95786.05210065912
1939,49875.742658119016,home,2025-02-12,25,18,0,72350.0700871455
1940,7798.122085519683,auto,2025-01-29,24,24,0,9589.18239554936
1941,5949.237831473522,health,2025-03-03,31,14,1,3284.2519886355094
1942,33490.40803773647,life,2025-07-12,73,2,1,46358.935699148176
1943,78511.20801343561,health,2024-12-07,72,26,1,106985.27317277413
1944,70797.32538061749,health,2025-05-07,20,12,1,66784.55568789321
1945,78882.6349707734,auto,2025-01-14,67,22,1,85655.73864304452
1946,51775.17873851678,auto,2024-09-19,33,24,1,76424.21949581646
1947,44075.879895753504,home,2025-06-27,72,6,0,45499.723156834
1948,14830.507417957766,life,2025-05-31,36,4,1,20841.63580034957
1949,32886.45608557022,life,2024-09-23,68,13,1,19174.078504910107
1950,43458.53468077014,life,2024-09-27,35,4,1,30032.10160248731
1951,8951.182924993762,health,2024-10-26,69,22,0,8420.869586335397
1952,22139.134075850005,health,2025-09-09,33,14,0,24015.576419470715
1953,59862.70687696751,life,2025-04-12,25,16,1,78792.96207936342
1954,73592.74511249506,home,2025-02-10,77,29,1,109525.29450031531
1955,99834.91638815567,health,2024-10-10,50,4,1,88738.41483198047
1956,93318.02180122142,home,2025-07-24,66,24,0,51083.744267649934
1957,64292.26343356563,health,2024-10-09,29,25,0,83655.26106211163
1958,42182.68052407779,auto,2024-12-21,79,1,0,46585.739050021395
1959,63654.11873435245,auto,2025-04-28,70,13,1,44465.13007943051
1960,78586.59664621517,life,2024-10-30,28,4,1,78180.1826526843
1961,11921.785473246393,auto,2024-11-07,22,20,0,14810.556238469113
1962,41049.4984806592,health,2024-09-20,44,18,0,52149.76672308583
1963,83996.24833499816,health,2025-07-05,29,6,1,83964.19637448453
1964,38444.911898111095,auto,2025-02-11,34,3,1,30956.40166988291
1965,57230.03989559593,auto,2025-07-22,23,23,0,84342.34676590154
1966,58818.1591501336,auto,2024-12-26,50,13,1,68426.84720055395
1967,18529.17768805057,life,2024-11-01,22,27,1,16828.894378921836
1968,36287.32062106361,auto,2025-07-15,74,16,0,28320.91924966328
1969,33517.67774531902,health,2025-04-22,45,27,0,41263.71305561435
1970,2717.051182353273,auto,2025-07-17,31,5,0,2016.5504083735725
1971,2516.757212746389,life,2025-07-21,22,4,0,1690.5309596233271
1972,83186.53466320976,life,2025-01-02,71,21,1,85668.31250149137
1973,27379.77391628396,health,2025-06-04,73,8,0,21629.67620731125
1974,51856.06874725766,health,2024-11-06,76,19,1,58540.58280429185
1975,29942.68480151843,auto,2025-06-03,50,14,0,18502.74296842715
1976,94073.85658702251,health,2025-05-02,79,7,0,108649.76383752357
1977,26003.7462106908,home,2024-12-20,67,14,0,20368.64412176751
1978,43022.715592619614,health,2025-06-02,65,6,1,21521.809495393503
1979,87285.75202341173,home,2025-03-14,58,12,1,54722.58526468351
1980,84209.16332250168,home,2024-09-18,36,16,1,120723.5514937654
1981,18691.531642843103,health,2025-02-16,39,17,0,25557.95250401302
1982,80284.06664859147,home,2025-04-15,22,13,1,58897.116422005915
1983,45872.869985115474,health,2025-06-23,76,23,1,58642.58816983977
1984,48348.590321326985,health,2025-08-24,19,14,1,53597.87380022925
1985,13434.649244352784,life,2024-12-07,47,29,0,19761.088870194937
1986,8152.091224336753,home,2025-01-02,64,7,1,7121.7130306185245
1987,72821.13676667915,home,2025-05-30,56,14,1,86035.30484855744
1988,49696.469120294445,auto,2024-09-26,21,15,1,28005.735627623093
1989,43741.385191256435,health,2025-01-10,50,12,1,39203.10042373801
1990,72977.87204237444,life,2025-03-28,30,17,1,106826.29797155884
1991,76574.73860921187,life,2025-05-16,37,9,0,79559.68888098835
1992,15974.925950168421,auto,2025-09-12,71,22,0,12586.316723429616
1993,61061.49243281636,home,2025-09-07,24,15,1,37874.67072137314
1994,13621.872819540784,life,2024-10-05,32,12,0,16394.309984665822
1995,75162.37109430166,home,2025-07-30,40,2,1,86050.09478581906
1996,65729.82011108723,life,2025-07-19,31,5,1,57443.83443329109
1997,95665.80064623745,life,2024-11-24,40,13,1,138805.46611697917
1998,6988.905834006476,health,2024-10-06,36,27,0,3649.6262862253798
1999,5799.766643010306,home,2025-01-04,71,20,1,4661.410784886028
2000,28290.488761850695,life,2025-06-29,46,23,1,40202.75033196725
